time,stress
2526.136487,8.9865605
2526.238493,8.9819859
2526.341498,8.9779196
2526.445504,8.9774113
2526.54651,8.9753781
2526.648516,8.9840191
2526.750522,8.9972346
2526.852528,8.9906268
2526.954534,8.9946931
2527.05654,8.9941848
2527.158545,8.9946931
2527.260551,8.9748698
2527.362557,8.9763947
2527.464563,8.9708035
2527.566568,8.9794444
2527.667574,8.9814776
2527.76858,8.9789362
2527.870586,8.9763947
2527.972592,8.9824942
2528.074598,8.9845273
2528.176603,8.9779196
2528.278609,8.9743615
2528.380615,8.9718201
2528.482621,8.9753781
2528.584627,8.9860522
2528.686633,9.0109584
2528.788639,8.9936766
2528.890644,8.9682621
2528.99365,8.9870688
2529.097656,8.9819859
2529.199662,8.9880854
2529.301668,8.9931683
2529.403674,8.9794444
2529.504679,8.9799527
2529.605685,8.9799527
2529.708691,8.9819859
2529.810697,8.9860522
2529.912703,9.0002843
2530.014709,9.0028258
2530.116715,9.0007926
2530.21972,8.9957097
2530.321726,8.99266
2530.423732,8.9870688
2530.525738,8.9870688
2530.627744,9.0043506
2530.729749,9.0104501
2530.831755,9.0043506
2530.933761,8.999776
2531.035767,8.9891019
2531.137773,8.9967263
2531.239779,9.0206159
2531.341785,9.0114667
2531.44279,8.9982512
2531.544796,8.9870688
2531.646802,8.9906268
2531.748808,8.996218
2531.850813,8.9855439
2531.952819,8.9845273
2532.054825,8.996218
2532.156831,8.9835108
2532.258837,9.0007926
2532.360843,8.9901185
2532.462849,8.9911351
2532.565855,8.9931683
2532.66986,8.9906268
2532.771866,9.0043506
2532.873872,8.9972346
2532.975878,8.9952014
2533.077884,8.9860522
2533.17989,8.9819859
2533.281896,8.9814776
2533.382901,8.9941848
2533.483907,8.9957097
2533.584913,8.9845273
2533.686919,8.9708035
2533.788924,8.9753781
2533.89093,8.9758864
2533.994936,8.9748698
2534.096942,8.9860522
2534.198948,8.9875771
2534.300954,8.9916434
2534.402959,8.9850356
2534.504965,8.9891019
2534.606971,8.9941848
2534.708977,8.9784279
2534.810983,8.9702952
2534.912989,8.9814776
2535.014995,8.9784279
2535.117001,8.9692787
2535.220006,8.9687704
2535.322012,8.9738533
2535.424018,8.976903
2535.525024,8.9580963
2535.62603,8.9499636
2535.728035,8.9580963
2535.830041,8.9819859
2535.932047,8.9860522
2536.034053,8.9860522
2536.136059,8.973345
2536.238064,8.9580963
2536.341071,8.9677538
2536.445077,8.9672455
2536.547082,8.9702952
2536.649088,8.9525051
2536.751094,8.9519968
2536.8531,8.9519968
2536.955105,8.9362398
2537.057111,8.9616543
2537.159117,8.9708035
2537.262123,8.976903
2537.365129,8.9830025
2537.466135,8.9728367
2537.568141,8.9697869
2537.669147,8.9626709
2537.771152,8.9596212
2537.873158,8.973345
2537.975164,8.9677538
2538.07717,8.9677538
2538.179175,8.964704
2538.281181,8.9565714
2538.383187,8.9479305
2538.485193,8.9545383
2538.588199,8.9667372
2538.692205,8.9586046
2538.794211,8.9550465
2538.896216,8.9596212
2538.998222,8.9499636
2539.100228,8.9479305
2539.202234,8.9428476
2539.30424,8.9484388
2539.405246,8.9738533
2539.506251,8.9774113
2539.607257,8.961146
2539.708263,8.9474222
2539.809269,8.9596212
2539.911274,8.9728367
2540.01328,8.9657206
2540.116286,8.9662289
2540.221293,8.9763947
2540.323298,8.9636875
2540.425304,8.9641958
2540.52731,8.9799527
2540.629316,8.9850356
2540.731321,8.9713118
2540.834327,8.9784279
2540.938334,8.9814776
2541.040339,8.9789362
2541.142345,8.9799527
2541.244351,8.9723284
2541.346357,8.9860522
2541.447362,9.0074004
2541.548369,9.0068921
2541.650374,8.9992677
2541.75238,9.0058755
2541.854386,9.0079087
2541.957392,8.9987595
2542.061398,9.0074004
2542.163404,8.9952014
2542.265409,8.9982512
2542.367415,8.9987595
2542.469421,9.0028258
2542.571427,9.0175662
2542.673433,9.0099418
2542.775438,8.996218
2542.877444,9.0058755
2542.97945,9.008417
2543.081456,9.0023175
2543.183462,9.008417
2543.285468,8.9977429
2543.387474,9.0023175
2543.489479,9.0002843
2543.590485,9.0129916
2543.691491,9.0079087
2543.793497,9.0023175
2543.895503,9.0013009
2543.997509,8.9977429
2544.098514,8.9931683
2544.20052,8.996218
2544.302526,9.019091
2544.404532,9.0140081
2544.506537,9.0206159
2544.609543,9.0079087
2544.713549,9.0089252
2544.815555,9.0134998
2544.917561,9.0353563
2545.021567,9.0262071
2545.124573,9.0053672
2545.228579,9.0033341
2545.330585,9.0079087
2545.432591,9.0104501
2545.533596,9.008417
2545.635602,9.0129916
2545.737608,9.0150247
2545.839614,9.0180745
2545.941619,9.019091
2546.044625,9.0241739
2546.148631,9.0195993
2546.250637,9.015533
2546.352643,9.0053672
2546.454649,9.0028258
2546.556655,9.0226491
2546.65866,9.0231574
2546.760666,9.011975
2546.862672,9.0068921
2546.964678,9.0170579
2547.066684,9.0307817
2547.16869,9.011975
2547.270696,9.0150247
2547.372701,9.0206159
2547.473707,9.0201076
2547.574713,9.0226491
2547.675719,9.0317983
2547.777725,9.0140081
2547.87973,9.0206159
2547.981736,9.0236656
2548.083742,9.0134998
2548.185748,9.0175662
2548.287754,9.0267154
2548.38976,9.0226491
2548.491766,9.0150247
2548.593771,9.0074004
2548.696777,9.0180745
2548.800783,9.0175662
2548.902789,9.0231574
2549.004795,9.0221408
2549.106801,9.0160413
2549.208807,8.9952014
2549.310812,9.008417
2549.411818,9.0460304
2549.512824,9.03129
2549.61383,9.0175662
2549.715836,9.0185827
2549.817841,9.0343397
2549.919847,9.015533
2550.021853,9.008417
2550.126859,9.0165496
2550.228865,9.0124833
2550.330871,9.0104501
2550.432877,8.9992677
2550.534882,9.0018092
2550.636888,9.0140081
2550.738894,9.0074004
2550.8439,9.0074004
2550.945906,9.0063838
2551.047912,8.999776
2551.149918,9.0216325
2551.251923,9.0317983
2551.352929,9.0363729
2551.453935,9.0333231
2551.556941,9.0201076
2551.657947,9.019091
2551.759953,9.0231574
2551.861958,9.019091
2551.963964,9.0216325
2552.06597,9.0195993
2552.167975,9.0201076
2552.269981,9.0175662
2552.371987,9.0140081
2552.473993,9.0114667
2552.575999,9.0256988
2552.678005,9.0216325
2552.780011,9.0099418
2552.882017,9.0063838
2552.984022,9.0302734
2553.086028,9.0282402
2553.188034,9.0211242
2553.29004,9.011975
2553.392046,9.0018092
2553.494052,9.0124833
2553.596057,9.0094335
2553.698063,9.0246822
2553.800069,9.0185827
2553.902075,9.0195993
2554.004081,9.0221408
2554.106087,9.0282402
2554.208092,9.0175662
2554.310098,9.0206159
2554.412104,9.0328149
2554.51411,9.0216325
2554.616116,9.0317983
2554.718122,9.0292568
2554.821127,9.0363729
2554.923133,9.0297651
2555.025139,9.0206159
2555.127145,9.0307817
2555.229151,9.027732
2555.331157,9.0368812
2555.432162,9.0475553
2555.533168,9.038406
2555.635174,9.0272237
2555.73718,9.0389143
2555.839186,9.0450138
2555.941191,9.0480635
2556.044197,9.0434889
2556.148203,9.0419641
2556.250209,9.0328149
2556.352215,9.0262071
2556.454221,9.0414558
2556.556227,9.0465387
2556.658232,9.0460304
2556.760238,9.0378978
2556.862244,9.03129
2556.96525,9.0343397
2557.070256,9.050605
2557.172262,9.0434889
2557.273268,9.0256988
2557.374273,9.0328149
2557.475279,9.0389143
2557.577285,9.0378978
2557.679291,9.0450138
2557.781297,9.0643288
2557.883303,9.0658537
2557.985308,9.0612791
2558.088314,9.0551796
2558.19232,9.0500967
2558.294326,9.0475553
2558.396332,9.0460304
2558.498338,9.0429806
2558.600344,9.0622957
2558.702349,9.0561962
2558.805356,9.0445055
2558.909361,9.0404392
2559.011367,9.0267154
2559.113373,9.0211242
2559.215379,9.0216325
2559.317385,9.0338314
2559.421391,9.0445055
2559.523397,9.0358646
2559.625403,9.0180745
2559.727408,9.0282402
2559.829414,9.0373895
2559.93142,9.0236656
2560.033425,9.0297651
2560.135431,9.038406
2560.237437,9.0516216
2560.339443,9.0419641
2560.441449,9.0145164
2560.543455,9.0328149
2560.646461,9.0424724
2560.750466,9.0353563
2560.852472,9.0500967
2560.954478,9.0419641
2561.056484,9.0211242
2561.15849,9.0343397
2561.259496,9.0429806
2561.360501,9.0434889
2561.461507,9.0394226
2561.562513,9.0338314
2561.664519,9.0333231
2561.766525,9.0455221
2561.868531,9.0546713
2561.970536,9.0378978
2562.072542,9.0358646
2562.175548,9.0475553
2562.279554,9.0628039
2562.38156,9.0668703
2562.483566,9.0419641
2562.585571,9.0201076
2562.687577,9.0272237
2562.789583,9.027732
2562.892589,9.027732
2562.996595,9.0317983
2563.098601,9.0521299
2563.200607,9.0368812
2563.302612,9.0262071
2563.403618,9.0292568
2563.504624,9.0409475
2563.60663,9.0490801
2563.708636,9.0419641
2563.810641,9.034848
2563.912647,9.0582293
2564.015653,9.0694117
2564.119659,9.0592459
2564.221665,9.0572128
2564.323671,9.0429806
2564.425677,9.0582293
2564.527683,9.066362
2564.629688,9.047047
2564.731694,9.0424724
2564.8337,9.0455221
2564.936706,9.0490801
2565.040712,9.0394226
2565.142718,9.0394226
2565.244724,9.0292568
2565.346729,9.0465387
2565.447735,9.0633122
2565.549741,9.0480635
2565.651747,9.0439972
2565.753753,9.0429806
2565.856759,9.0536547
2565.960764,9.0561962
2566.06277,9.050605
2566.164776,9.050605
2566.266782,9.066362
2566.368788,9.0683951
2566.470794,9.0653454
2566.5728,9.0607708
2566.674806,9.0602625
2566.776811,9.0556879
2566.878817,9.0414558
2566.980823,9.0561962
2567.082829,9.0602625
2567.184835,9.0511133
2567.28684,9.0490801
2567.388846,9.0551796
2567.489852,9.0582293
2567.590858,9.0495884
2567.692864,9.0582293
2567.794869,9.066362
2567.896875,9.073478
2567.998881,9.0658537
2568.100887,9.0582293
2568.202893,9.0683951
2568.304899,9.0729697
2568.409905,9.0653454
2568.51191,9.0729697
2568.613916,9.0750029
2568.715922,9.0704283
2568.817928,9.0739863
2568.919934,9.0587376
2569.02194,9.0760195
2569.123945,9.0780526
2569.225951,9.0694117
2569.327957,9.0668703
2569.428963,9.0602625
2569.530969,9.0567045
2569.631975,9.0689034
2569.73398,9.0770361
2569.835986,9.073478
2569.937992,9.0826272
2570.039998,9.0795775
2570.142004,9.0760195
2570.24401,9.0628039
2570.346016,9.0628039
2570.448021,9.0744946
2570.550027,9.0622957
2570.652033,9.0607708
2570.755039,9.0551796
2570.859045,9.0744946
2570.961051,9.0704283
2571.063057,9.0795775
2571.165062,9.066362
2571.267068,9.0617874
2571.369074,9.0795775
2571.470079,9.0816107
2571.572085,9.1009257
2571.674091,9.0755112
2571.776097,9.0709366
2571.878103,9.0760195
2571.980109,9.0694117
2572.082115,9.0750029
2572.184121,9.0821189
2572.286126,9.0729697
2572.388132,9.0790692
2572.490138,9.0841521
2572.592144,9.0755112
2572.69415,9.0744946
2572.796156,9.0922847
2572.898161,9.0907599
2573.000167,9.0882184
2573.102173,9.0938096
2573.204179,9.0887267
2573.307185,9.0816107
2573.408191,9.0866936
2573.509196,9.0800858
2573.610202,9.0765278
2573.712208,9.0729697
2573.814214,9.0785609
2573.91622,9.089235
2574.020226,9.0938096
2574.122232,9.0739863
2574.224237,9.0638205
2574.327243,9.066362
2574.431249,9.0795775
2574.533255,9.0882184
2574.635261,9.0760195
2574.737267,9.0683951
2574.839273,9.0912682
2574.941278,9.0897433
2575.043284,9.0826272
2575.14629,9.089235
2575.248296,9.085677
2575.349301,9.085677
2575.450307,9.0836438
2575.552313,9.0790692
2575.654319,9.0887267
2575.756325,9.1039754
2575.858331,9.0760195
2575.960337,9.0948262
2576.062342,9.0963511
2576.164348,9.0872018
2576.266354,9.0831355
2576.36836,9.0963511
2576.470366,9.0922847
2576.572372,9.0872018
2576.674377,9.085677
2576.777383,9.0775443
2576.881389,9.0866936
2576.983395,9.0851687
2577.085401,9.0907599
2577.187407,9.0938096
2577.289413,9.0968593
2577.390419,9.0963511
2577.491424,9.092793
2577.59343,9.0958428
2577.695436,9.1044837
2577.797442,9.0922847
2577.900447,9.0861853
2578.004453,9.0902516
2578.106459,9.0744946
2578.208465,9.0821189
2578.310471,9.0963511
2578.412477,9.092793
2578.514483,9.085677
2578.617488,9.0933013
2578.723495,9.0958428
2578.825501,9.0963511
2578.927506,9.0882184
2579.028512,9.0795775
2579.130518,9.0897433
2579.231524,9.1004174
2579.33253,9.0994008
2579.435535,9.0978759
2579.537541,9.085677
2579.639547,9.073478
2579.741553,9.0795775
2579.843559,9.0790692
2579.945564,9.0948262
2580.04757,9.0973676
2580.149576,9.0922847
2580.251582,9.089235
2580.353588,9.0958428
2580.455594,9.1060086
2580.5576,9.1080417
2580.659605,9.0851687
2580.761611,9.092793
2580.864617,9.089235
2580.968623,9.0805941
2581.070629,9.0811024
2581.172635,9.0831355
2581.274641,9.101434
2581.375646,9.0978759
2581.476652,9.0785609
2581.578658,9.085677
2581.680664,9.0973676
2581.78267,9.0805941
2581.884676,9.0836438
2581.987681,9.0897433
2582.091687,9.0750029
2582.193693,9.0775443
2582.295699,9.0831355
2582.397705,9.0805941
2582.499711,9.0805941
2582.601717,9.0933013
2582.704722,9.101434
2582.808728,9.1034671
2582.910734,9.0826272
2583.01274,9.0826272
2583.114746,9.0841521
2583.216752,9.0739863
2583.317757,9.0739863
2583.420763,9.06992
2583.521769,9.0658537
2583.623775,9.0831355
2583.725781,9.0943179
2583.827786,9.10855
2583.929792,9.0917765
2584.031798,9.0724614
2584.133804,9.0887267
2584.23581,9.0922847
2584.337816,9.0958428
2584.439822,9.0907599
2584.541827,9.0765278
2584.643833,9.0994008
2584.745839,9.089235
2584.847845,9.0861853
2584.949851,9.0983842
2585.051857,9.0887267
2585.153863,9.0760195
2585.255868,9.0907599
2585.357874,9.0861853
2585.45888,9.0866936
2585.560885,9.1009257
2585.662891,9.1024505
2585.764897,9.0790692
2585.866903,9.0780526
2585.968909,9.092793
2586.070915,9.0938096
2586.172921,9.0836438
2586.274926,9.0795775
2586.376932,9.0800858
2586.478938,9.0841521
2586.583944,9.0953345
2586.68595,9.1034671
2586.787956,9.1131246
2586.889962,9.0963511
2586.991967,9.0841521
2587.093973,9.0877101
2587.195979,9.0963511
2587.297985,9.0973676
2587.399991,9.0948262
2587.500997,9.101434
2587.603003,9.0933013
2587.705008,9.0887267
2587.807014,9.0988925
2587.90902,9.1060086
2588.011026,9.0988925
2588.113031,9.1126163
2588.215037,9.1039754
2588.317043,9.089235
2588.420049,9.0963511
2588.522055,9.0948262
2588.624061,9.0948262
2588.727067,9.1009257
2588.831073,9.1080417
2588.933078,9.1070251
2589.035084,9.101434
2589.13709,9.1182075
2589.239096,9.1029588
2589.341102,9.0912682
2589.444108,9.1004174
2589.547113,9.1029588
2589.649119,9.0968593
2589.751125,9.0983842
2589.853131,9.0963511
2589.955137,9.1060086
2590.057143,9.1115997
2590.159149,9.1131246
2590.261155,9.0988925
2590.364161,9.1110915
2590.468166,9.1171909
2590.570172,9.1009257
2590.672178,9.1044837
2590.774184,9.0978759
2590.87619,9.0917765
2590.978195,9.092793
2591.080201,9.0917765
2591.182207,9.0912682
2591.283213,9.0994008
2591.384219,9.1080417
2591.486225,9.1029588
2591.58823,9.1156661
2591.690236,9.112108
2591.792242,9.1075334
2591.894248,9.101434
2591.996254,9.0999091
2592.098259,9.112108
2592.200265,9.1253236
2592.302271,9.1182075
2592.404277,9.1212572
2592.506283,9.112108
2592.608289,9.1253236
2592.710295,9.1263401
2592.8123,9.1182075
2592.914306,9.1024505
2593.016312,9.0958428
2593.118318,9.1080417
2593.221324,9.1232904
2593.32233,9.0988925
2593.423336,9.1070251
2593.525341,9.1029588
2593.627347,9.1080417
2593.729353,9.1034671
2593.831358,9.0978759
2593.933364,9.1065169
2594.03537,9.0999091
2594.137376,9.1146495
2594.239382,9.1095666
2594.342388,9.1004174
2594.446394,9.1110915
2594.548399,9.112108
2594.650405,9.0958428
2594.752411,9.0851687
2594.854417,9.0882184
2594.956423,9.0887267
2595.058429,9.0897433
2595.160435,9.1024505
2595.26144,9.10855
2595.363446,9.1197324
2595.465452,9.1070251
2595.567458,9.0994008
2595.669464,9.0994008
2595.77147,9.0907599
2595.873476,9.1019422
2595.975482,9.1004174
2596.077487,9.092793
2596.179493,9.1009257
2596.281499,9.101434
2596.383504,9.0963511
2596.48451,9.1141412
2596.586516,9.1019422
2596.688522,9.0917765
2596.791528,9.0973676
2596.895534,9.0953345
2596.99754,9.0933013
2597.099546,9.0953345
2597.200552,9.0851687
2597.301557,9.0866936
2597.402563,9.0811024
2597.505569,9.0775443
2597.607575,9.0826272
2597.70958,9.0938096
2597.811586,9.0943179
2597.914592,9.0887267
2598.019598,9.0750029
2598.121604,9.0607708
2598.22361,9.0694117
2598.325616,9.0780526
2598.427621,9.0750029
2598.529627,9.0709366
2598.632633,9.0704283
2598.736639,9.0587376
2598.838645,9.0628039
2598.940651,9.073478
2599.042657,9.0546713
2599.143663,9.0587376
2599.244668,9.0551796
2599.346674,9.0419641
2599.44868,9.0643288
2599.550686,9.066362
2599.652692,9.0607708
2599.755698,9.057721
2599.859704,9.0485718
2599.96171,9.0567045
2600.063715,9.0536547
2600.165721,9.0353563
2600.267727,9.0551796
2600.371733,9.0445055
2600.473739,9.03129
2600.575745,9.0480635
2600.67775,9.0622957
2600.779756,9.0587376
2600.881762,9.0485718
2600.983768,9.0531464
2601.085774,9.0602625
2601.18678,9.0678868
2601.288785,9.0744946
2601.391791,9.0668703
2601.492797,9.0480635
2601.594803,9.0551796
2601.696808,9.0617874
2601.799814,9.0653454
2601.903821,9.0683951
2602.005826,9.0729697
2602.107832,9.0678868
2602.209838,9.0572128
2602.311844,9.0556879
2602.413849,9.0724614
2602.516855,9.0704283
2602.620862,9.0582293
2602.722867,9.066362
2602.824873,9.0648371
2602.926879,9.0638205
2603.028885,9.050605
2603.12989,9.0465387
2603.231896,9.0526382
2603.332902,9.0607708
2603.433908,9.0602625
2603.535914,9.0653454
2603.637919,9.0602625
2603.739925,9.0516216
2603.841931,9.0465387
2603.946937,9.0511133
2604.048943,9.0628039
2604.150949,9.0648371
2604.252955,9.0612791
2604.35496,9.0683951
2604.456966,9.0633122
2604.558972,9.0526382
2604.660978,9.0602625
2604.763984,9.0622957
2604.86799,9.0729697
2604.969996,9.0694117
2605.072002,9.0628039
2605.173008,9.0648371
2605.274013,9.0678868
2605.375019,9.0755112
2605.477025,9.0836438
2605.578031,9.0795775
2605.680037,9.06992
2605.782042,9.0668703
2605.884048,9.0755112
2605.986054,9.0978759
2606.08906,9.0943179
2606.193066,9.0861853
2606.295072,9.0826272
2606.397077,9.0744946
2606.499083,9.0780526
2606.601089,9.0816107
2606.703095,9.0760195
2606.805101,9.066362
2606.907106,9.0694117
2607.010112,9.0770361
2607.113118,9.085677
2607.214124,9.0785609
2607.31613,9.0816107
2607.417136,9.0760195
2607.519142,9.0567045
2607.621148,9.0831355
2607.723153,9.1080417
2607.825159,9.0948262
2607.927165,9.0719532
2608.029171,9.0836438
2608.131177,9.0922847
2608.233182,9.085677
2608.336188,9.1034671
2608.440194,9.0994008
2608.5422,9.0983842
2608.644206,9.0917765
2608.746212,9.1019422
2608.848218,9.1004174
2608.950223,9.0933013
2609.052229,9.1009257
2609.154235,9.0887267
2609.257241,9.0785609
2609.358247,9.0750029
2609.459252,9.089235
2609.561258,9.0938096
2609.663264,9.0811024
2609.76527,9.0978759
2609.867276,9.0943179
2609.969282,9.0755112
2610.071288,9.0760195
2610.173293,9.0943179
2610.275299,9.0983842
2610.377305,9.066362
2610.479311,9.0673785
2610.582317,9.073478
2610.686323,9.0790692
2610.788329,9.085677
2610.890334,9.0765278
2610.99234,9.0653454
2611.094346,9.0678868
2611.196352,9.0638205
2611.297358,9.0714449
2611.399364,9.0882184
2611.502369,9.0831355
2611.606375,9.0704283
2611.708381,9.0724614
2611.810387,9.0714449
2611.912393,9.0648371
2612.014399,9.0755112
2612.116405,9.0775443
2612.22041,9.0785609
2612.324417,9.06992
2612.426422,9.0668703
2612.528428,9.0729697
2612.630434,9.0704283
2612.73244,9.0587376
2612.834446,9.0556879
2612.936451,9.0536547
2613.038457,9.0572128
2613.140463,9.0678868
2613.241469,9.0729697
2613.343475,9.0617874
2613.44548,9.0556879
2613.547486,9.0556879
2613.649492,9.0612791
2613.751498,9.0638205
2613.853504,9.0638205
2613.95551,9.0653454
2614.057516,9.0536547
2614.159521,9.0648371
2614.261527,9.0887267
2614.363533,9.0719532
2614.466539,9.0607708
2614.572545,9.0607708
2614.674551,9.0744946
2614.776557,9.0755112
2614.878563,9.0683951
2614.980568,9.0617874
2615.082574,9.0648371
2615.18458,9.0780526
2615.287586,9.0673785
2615.388592,9.0846604
2615.490598,9.0826272
2615.592603,9.0622957
2615.694609,9.073478
2615.796615,9.0968593
2615.898621,9.104992
2616.000627,9.0978759
2616.102633,9.1004174
2616.204639,9.0978759
2616.307644,9.0861853
2616.41165,9.0994008
2616.513656,9.1009257
2616.615662,9.0968593
2616.717668,9.0821189
2616.822674,9.092793
2616.92668,9.1065169
2617.028686,9.0973676
2617.130692,9.0887267
2617.231697,9.0882184
2617.332703,9.0882184
2617.433709,9.0877101
2617.535715,9.0933013
2617.63772,9.0922847
2617.739726,9.0978759
2617.841732,9.10855
2617.943738,9.1182075
2618.045744,9.0958428
2618.148749,9.0882184
2618.252756,9.1004174
2618.354761,9.0922847
2618.456767,9.0973676
2618.558773,9.0973676
2618.660779,9.0841521
2618.762785,9.085677
2618.86579,9.0938096
2618.969797,9.1004174
2619.071802,9.1024505
2619.172808,9.0882184
2619.273814,9.0943179
2619.37482,9.0943179
2619.476826,9.0872018
2619.578831,9.0912682
2619.680837,9.0978759
2619.782843,9.0826272
2619.884849,9.0805941
2619.986855,9.0958428
2620.088861,9.0933013
2620.191866,9.0988925
2620.295872,9.0958428
2620.397878,9.0983842
2620.499884,9.1110915
2620.60189,9.1019422
2620.703896,9.0988925
2620.805902,9.1105832
2620.909907,9.1136329
2621.013914,9.1136329
2621.114919,9.1146495
2621.215925,9.1187158
2621.316931,9.1115997
2621.419937,9.0897433
2621.521943,9.0912682
2621.623948,9.0902516
2621.725954,9.0902516
2621.82796,9.0805941
2621.929966,9.0877101
2622.032972,9.0912682
2622.136978,9.0729697
2622.238984,9.073478
2622.340989,9.0821189
2622.442995,9.0902516
2622.545001,9.0912682
2622.647007,9.0887267
2622.750013,9.0790692
2622.854019,9.0709366
2622.956025,9.0750029
2623.05803,9.0948262
2623.160036,9.0958428
2623.261042,9.085677
2623.362048,9.0709366
2623.464054,9.0836438
2623.56606,9.0866936
2623.668065,9.0897433
2623.770071,9.0988925
2623.872077,9.0882184
2623.974083,9.0795775
2624.076088,9.0882184
2624.178094,9.0877101
2624.2801,9.1019422
2624.382106,9.0933013
2624.484112,9.0861853
2624.586118,9.092793
2624.688124,9.0887267
2624.790129,9.0983842
2624.892135,9.1100749
2624.994141,9.1055003
2625.096147,9.0811024
2625.198153,9.0897433
2625.299159,9.0963511
2625.400164,9.0887267
2625.50217,9.0882184
2625.605176,9.0719532
2625.709182,9.0704283
2625.811188,9.0760195
2625.913194,9.0841521
2626.015199,9.092793
2626.117205,9.0978759
2626.221211,9.0882184
2626.323217,9.0851687
2626.425223,9.0831355
2626.527229,9.0800858
2626.629235,9.0851687
2626.73124,9.073478
2626.833246,9.0673785
2626.935252,9.0785609
2627.036258,9.0770361
2627.138264,9.0658537
2627.239269,9.0709366
2627.341275,9.0795775
2627.443281,9.0897433
2627.545287,9.0719532
2627.647293,9.0755112
2627.749299,9.0689034
2627.851305,9.0714449
2627.953311,9.0648371
2628.055316,9.0790692
2628.157322,9.0805941
2628.259328,9.0714449
2628.361334,9.0785609
2628.463339,9.0933013
2628.565345,9.0872018
2628.667351,9.0800858
2628.769357,9.0933013
2628.871363,9.0902516
2628.973369,9.0917765
2629.075375,9.0988925
2629.17638,9.0983842
2629.277386,9.0907599
2629.380392,9.0795775
2629.483398,9.0816107
2629.585403,9.0943179
2629.687409,9.0958428
2629.789415,9.0943179
2629.891421,9.0775443
2629.994427,9.0866936
2630.096433,9.0861853
2630.198439,9.0790692
2630.300445,9.0816107
2630.402451,9.0790692
2630.504456,9.0750029
2630.606462,9.0750029
2630.708468,9.0724614
2630.810474,9.0836438
2630.912479,9.0994008
2631.014485,9.0872018
2631.116491,9.0938096
2631.217497,9.101434
2631.318503,9.0902516
2631.420508,9.0765278
2631.521514,9.0861853
2631.62352,9.0943179
2631.725526,9.0861853
2631.827532,9.0760195
2631.929538,9.0917765
2632.032544,9.1024505
2632.13655,9.1060086
2632.238555,9.0922847
2632.340561,9.0963511
2632.442567,9.0902516
2632.544573,9.089235
2632.646579,9.0902516
2632.748585,9.1060086
2632.85059,9.0958428
2632.952596,9.0958428
2633.055602,9.0933013
2633.157608,9.0790692
2633.258614,9.0800858
2633.36062,9.0851687
2633.462626,9.0953345
2633.564631,9.0953345
2633.666637,9.0897433
2633.768643,9.0714449
2633.870649,9.0785609
2633.972655,9.0836438
2634.075661,9.0917765
2634.179667,9.0887267
2634.281673,9.0775443
2634.383678,9.0750029
2634.485684,9.0765278
2634.58769,9.0526382
2634.689696,9.0511133
2634.791701,9.0480635
2634.893707,9.0612791
2634.995713,9.0800858
2635.097719,9.0755112
2635.199725,9.054163
2635.301731,9.0490801
2635.403737,9.0668703
2635.505743,9.0719532
2635.607748,9.0628039
2635.709754,9.0516216
2635.81176,9.0511133
2635.913765,9.0404392
2636.015771,9.0628039
2636.117777,9.0561962
2636.220783,9.0582293
2636.322789,9.0551796
2636.424795,9.0465387
2636.526801,9.0567045
2636.628807,9.0694117
2636.730813,9.0775443
2636.832818,9.0933013
2636.934824,9.0866936
2637.03683,9.0968593
2637.137836,9.0765278
2637.239842,9.0790692
2637.341847,9.0821189
2637.443853,9.1004174
2637.545859,9.0948262
2637.647865,9.0968593
2637.752871,9.0968593
2637.854877,9.0755112
2637.956883,9.0963511
2638.058888,9.1070251
2638.160894,9.101434
2638.2629,9.0968593
2638.365906,9.1105832
2638.470912,9.0983842
2638.572918,9.1019422
2638.674923,9.1253236
2638.776929,9.1192241
2638.878935,9.124307
2638.980941,9.1151578
2639.081947,9.1166826
2639.182952,9.1217655
2639.283958,9.1283733
2639.385964,9.1334562
2639.48897,9.1263401
2639.592976,9.1258319
2639.694982,9.1380308
2639.796988,9.1415888
2639.898994,9.1309148
2640.001,9.1319313
2640.103005,9.1512463
2640.205011,9.1583624
2640.307017,9.1502298
2640.410023,9.1426054
2640.514029,9.1558209
2640.616035,9.1583624
2640.718041,9.1487049
2640.821046,9.1370142
2640.923052,9.1354894
2641.025058,9.1426054
2641.127064,9.1598873
2641.23007,9.150738
2641.331076,9.1532795
2641.433081,9.162937
2641.535087,9.1537878
2641.637093,9.1670033
2641.739099,9.1619204
2641.841105,9.1731028
2641.943111,9.1659867
2642.045116,9.1827603
2642.147122,9.1609038
2642.250128,9.1532795
2642.354134,9.1624287
2642.45614,9.1639536
2642.558146,9.1670033
2642.660152,9.1878432
2642.762157,9.1853017
2642.864163,9.1802188
2642.966169,9.1975007
2643.067175,9.198009
2643.168181,9.1853017
2643.269187,9.1842852
2643.371192,9.1939427
2643.473198,9.2005504
2643.576204,9.2010587
2643.67921,9.220882
2643.781216,9.2340975
2643.883222,9.2188489
2643.985227,9.2046167
2644.087233,9.2076665
2644.189239,9.2086831
2644.291245,9.2127494
2644.393251,9.2102079
2644.495256,9.2213903
2644.597262,9.2224069
2644.700268,9.2041085
2644.804274,9.2020753
2644.90628,9.2218986
2645.007286,9.2340975
2645.108292,9.2361307
2645.210297,9.240197
2645.311303,9.2386722
2645.413309,9.240197
2645.515315,9.2386722
2645.617321,9.2269815
2645.719327,9.2518877
2645.821333,9.243755
2645.923338,9.2310478
2646.025344,9.2356224
